JimGerlach	PA	R	house		www.kyivpost.com	Fri Dec 13 19:50:52 +0000 2013	-18000	Cira Center in Philly will shine in blue &amp; yellow tonight &amp; 2morrow in support of peaceful protests in Ukraine http://t.co/UzfutQZoVw
JimGerlach	PA	R	house			Tue Nov 26 20:35:10 +0000 2013	-18000	Phoebe Berks in Wernersville for a legislative update. Always great listening to constituents and hearing your ideas http://t.co/fTZHW5P7Mo
JimGerlach	PA	R	house			Sun Nov 17 16:58:59 +0000 2013	-18000	#2 Pelosi's refusal to level with Americans about flawed health care law simply breath-taking.
JimGerlach	PA	R	house			Sun Nov 17 16:57:56 +0000 2013	-18000	#1 Rep. Pelosi on MTP still denying she misled Americans even after POTUS admitted 'if u like your plan u can keep it' was untrue.
JimGerlach	PA	R	house		gerlach.house.gov	Fri Nov 15 19:36:49 +0000 2013	-18000	You should be able to #KeepYourHealthPlan even if President can't keep his word http://t.co/h1f3Ko4PiH
JimGerlach	PA	R	house			Mon Nov 11 19:48:20 +0000 2013	-18000	Privileged to recognize the service of our veterans and their families today at Valley Forge National Park. http://t.co/FF2VVl9pTF
JimGerlach	PA	R	house		www.washingtonpost.com	Thu Nov 07 14:42:42 +0000 2013	-18000	WaPo: "The administration’s effort to pin the blame on insurance companies is a classic case of misdirection" http://t.co/lqq3XfNvXI
JimGerlach	PA	R	house			Wed Nov 06 20:21:05 +0000 2013	-18000	Great discussion at Omni Cable in West Goshen this AM. Employee-owned biz distributes specialty wire &amp; cable http://t.co/GM0xdq23ZL
JimGerlach	PA	R	house	NPF		Tue Oct 29 22:06:37 +0000 2013	-18000	Thanks to @NPF for their work on behalf of the 7.5 million Americans living with psoriasis and psoriatic arthritis #NationalPsoriasisDay
JimGerlach	PA	R	house	cspanvl	www.c-span.org	Tue Oct 29 21:47:02 +0000 2013	-18000	Working to get answers about health care law's rocky rollout @CSPANVL http://t.co/ptJgw6Dqce
JimGerlach	PA	R	house	JonEMTP,WCUCRs,JimGerlach	foursquare.com	Mon Oct 21 23:28:29 +0000 2013	-18000	RT @JonEMTP: @WCUCRs meeting with @JimGerlach (@ Emilie K Asplundh Hall) http://t.co/B7IsifPWBv
JimGerlach	PA	R	house		gerlach.house.gov	Thu Oct 17 03:02:07 +0000 2013	-18000	Voted with 284 House colleagues to reopen fed govt for all and pay our bills on time. More work ahead http://t.co/IhIXF8tCAA
JimGerlach	PA	R	house		www2.readingeagle.com	Fri Oct 11 13:42:50 +0000 2013	-18000	Berks Co taxpayers and workers brace for side effects of health care law http://t.co/lrVUreQUdi
JimGerlach	PA	R	house		blogs.wsj.com	Thu Oct 10 15:08:34 +0000 2013	-18000	No cavities? U still will get drilled by ObamaCare tax on dentists. We have bipartisan support to repeal it http://t.co/I8xx6fm2h0
JimGerlach	PA	R	house			Wed Oct 09 19:24:51 +0000 2013	-18000	Bipartisan agreement that families of fallen troops should not be forced to wait for compensation. House passed bill to end delays 425-0.
JimGerlach	PA	R	house		www.philly.com	Mon Oct 07 15:38:38 +0000 2013	-18000	ICYMI: Inquirer op-ed on where my House colleagues from PA-NJ and I stand on ending #shutdown http://t.co/XJGXuKAsgd
JimGerlach	PA	R	house		gerlach.house.gov	Tue Oct 01 15:24:13 +0000 2013	-18000	My offices will remain open to serve constituents http://t.co/D2bvQhNre6
JimGerlach	PA	R	house		gerlach.house.gov	Sun Sep 29 14:12:45 +0000 2013	-18000	POTUS handed 1-year delay to big businesses and 79 Sens back ending med device tax. No need for a shutdown http://t.co/fY45QBWwia
JimGerlach	PA	R	house		gerlach.house.gov	Fri Sep 20 15:42:15 +0000 2013	-18000	Time for those in Senate who have drawn a red line on defunding ObamaCare to show they are ready to lead http://t.co/jzlc1xsG2N
JimGerlach	PA	R	house		gerlach.house.gov	Thu Sep 19 14:34:54 +0000 2013	-18000	House is ready to work on solutions for cutting debt that kills jobs and soon will dwarf our economy. The President? http://t.co/Mgnn1LuLYa
JimGerlach	PA	R	house	ConstituteUS		Tue Sep 17 19:42:19 +0000 2013	-18000	Commemorated the 226th anniversary of the signing of our Constitution with @ConstituteUS at Independence Hall http://t.co/uPZwsGcz7C
JimGerlach	PA	R	house		gerlach.house.gov	Fri Sep 13 17:02:18 +0000 2013	-18000	Tougher for puppy mills to profit online thanks to much-needed measure http://t.co/Ofjif8jQk4
JimGerlach	PA	R	house		gerlach.house.gov	Wed Sep 11 15:37:40 +0000 2013	-18000	We will always remember this solemn anniversary http://t.co/8M3qDsVhsF
JimGerlach	PA	R	house			Fri Sep 06 17:03:35 +0000 2013	-18000	Visiting Lebanon County's largest private-sector employer - Bayer. Asprin and Aleve made here. http://t.co/zx9sFIOscy
JimGerlach	PA	R	house		gerlach.house.gov	Wed Aug 28 20:53:41 +0000 2013	-18000	Statement on Syria http://t.co/Mgnn1LuLYa
JimGerlach	PA	R	house	GaryRnel		Wed Aug 28 20:34:51 +0000 2013	-18000	Thanks to @GaryRnel for asking the key questions that the POTUS needs to answer before taking any military action in Syria.
JimGerlach	PA	R	house			Wed Aug 28 19:11:36 +0000 2013	-18000	Legislative update with residents at Spring Mill near Kimberton http://t.co/x2rMeAriWl
JimGerlach	PA	R	house			Sat Aug 24 15:44:09 +0000 2013	-18000	Thanks to the more than 2,600 Chester &amp; Lebanon Co folks who joined us for tele-town hall this AM http://t.co/odYzSp5E0J
JimGerlach	PA	R	house	DentPressShop	www.ldnews.com	Fri Aug 23 16:57:09 +0000 2013	-18000	A little baloney and a lot of great discussion at the Lebanon Farmers Market with @DentPressShop http://t.co/usK7WsImwY
JimGerlach	PA	R	house	SenToomey,JimGerlach,Xenolite	ow.ly	Tue Aug 20 16:20:15 +0000 2013	-18000	RT @SenToomey: Rep @JimGerlach &amp; I toured @Xenolite, an x-ray protection product manufacturer in Norristown this morning http://t.co/Qxg1FB…
JimGerlach	PA	R	house		www.heritage.org	Mon Jul 29 14:20:24 +0000 2013	-18000	Increases national security risks, possibly unconstitutional http://t.co/n2JwmNaOzA #NSAFacts
JimGerlach	PA	R	house			Mon Jul 22 12:45:12 +0000 2013	-18000	Legislative update with Bill Mason on WCHE-1520 AM right now
JimGerlach	PA	R	house	NPCA	twitpic.com	Thu Jul 18 15:20:22 +0000 2013	-18000	PA is home to 18 great National Parks so I'm honored to receive Friend of National Parks Award from @NPCA   http://t.co/jUF1yQ1Eeg
JimGerlach	PA	R	house		www.c-span.org	Wed Jul 10 15:31:03 +0000 2013	-18000	Hearing from small biz this morning about White House 1-yr. delay of disastrous employer mandate. Watch it live http://t.co/sQxMsubYZw
JimGerlach	PA	R	house	MaryYoungRE	www2.readingeagle.com	Wed Jul 10 15:05:03 +0000 2013	-18000	@MaryYoungRE examines how my flu-shot legislation, which was enacted in June, will improve public health http://t.co/Yw2L0ZcYfs
JimGerlach	PA	R	house		www.sfgate.com	Tue Jul 09 16:36:26 +0000 2013	-18000	Why were American families left out of WH decision to delay disastrous health care law mandates? http://t.co/QmkOd5XCSs
JimGerlach	PA	R	house			Sat Jun 01 20:53:01 +0000 2013	-18000	Happy 40th Anniversary to the Charlestown Historical Society - hard-working volunteers committed to keeping open that "window on the past"
JimGerlach	PA	R	house		twitpic.com	Sat Jun 01 20:37:43 +0000 2013	-18000	Pottstown Relay for Life opening ceremony this morning -- one of largest relay events in the world. http://t.co/KSnK2i5HO8
JimGerlach	PA	R	house	DASD_LMS,JimGerlach		Thu May 30 17:52:11 +0000 2013	-18000	RT @DASD_LMS: Thanks to Rep. @JimGerlach for visiting LMS this morning and speaking to our students about making good choices. http://t.co/…
JimGerlach	PA	R	house			Thu May 30 02:11:53 +0000 2013	-18000	@GallenofMilk13 congratulations to you and all the students in PA-6 who worked hard to earn the award. Have a great summer.
JimGerlach	PA	R	house	DentPressShop	twitpic.com	Sat May 25 16:35:07 +0000 2013	-18000	Joined @DentPressShop in Annville this AM for Memorial Day Parade honoring our fallen heroes and those still MIA http://t.co/Oq6iWw6osP
JimGerlach	PA	R	house	BillyRayKDKA		Fri May 17 20:39:09 +0000 2013	-18000	Connecting with @BillyRayKDKA to discuss today's hearing on #IRS inappropriately targeting conservative groups
JimGerlach	PA	R	house		www.youtube.com	Fri May 17 20:30:32 +0000 2013	-18000	Citizens deserve to be treated impartially and know that the IRS will not share private info inappropriately http://t.co/gFdGnHBOVP
JimGerlach	PA	R	house	DomShow1210		Fri May 17 16:03:01 +0000 2013	-18000	Will be discussing today's #IRS hearing with @DomShow1210 at 12:05 PM.
JimGerlach	PA	R	house	WaysandMeansGOP		Fri May 17 14:13:36 +0000 2013	-18000	Hearing looking into #IRS singling out conservative groups streaming live @WaysandMeansGOP.
JimGerlach	PA	R	house	WaysandMeansGOP	twitpic.com	Wed May 15 00:18:02 +0000 2013	-18000	RT @WaysandMeansGOP: 7 inappropriate questions asked of conservative groups by #IRS http://t.co/l53kbRf99x
JimGerlach	PA	R	house		gerlach.house.gov	Tue May 14 22:32:44 +0000 2013	-18000	How'd I vote? My take on evolving IRS fiasco? Don't miss another free issue http://t.co/ACZ8f7aBR0
JimGerlach	PA	R	house	BillyRayKDKA,WaysandMeansGOP		Mon May 13 20:29:33 +0000 2013	-18000	Joining @BillyRayKDKA at 4:35 PM to discuss IRS admission that it targeted conservative groups and @WaysandMeansGOP holds hearing Friday
JimGerlach	PA	R	house	DomShow1210	www.washingtonpost.com	Mon May 13 15:10:21 +0000 2013	-18000	Will be discussing IRS targeting groups with @DomShow1210 shortly http://t.co/0PZr7vEFjX
JimGerlach	PA	R	house	phillymag,LarryMendte	www.bio.org	Fri Apr 26 20:55:03 +0000 2013	-18000	@phillymag @LarryMendte sent you a response and hope to see it published soon. Read the bill: there are no new taxes http://t.co/BsQm16Igiq
JimGerlach	PA	R	house	NPF,JerRScott		Wed Apr 24 16:32:58 +0000 2013	-18000	Thanks to @NPF reps for visiting DC office today and @JerRScott for sharing photo #psoriasis http://t.co/oU5HSh79Gn
JimGerlach	PA	R	house	VictoryBeer	www.usatoday.com	Wed Apr 24 13:40:29 +0000 2013	-18000	PA-based small breweries make world-class products. Congrats to @VictoryBeer and others for putting us on the map http://t.co/jvcb81gatW
JimGerlach	PA	R	house		twitpic.com	Wed Apr 03 18:20:26 +0000 2013	-18000	Listened to Chester Co manufacturers about what tax policies are needed to keep American companies growing http://t.co/XI2XPtqQK4
JimGerlach	PA	R	house			Wed Apr 03 16:36:28 +0000 2013	-18000	Small BREW Act would create about 5,000 American jobs in first 18 mos and about 400 jobs after that.
JimGerlach	PA	R	house	FoxBusiness		Wed Apr 03 16:33:11 +0000 2013	-18000	Will be on @FoxBusiness at 12:40 PM talking Small BREW Act aimed at locally-owned biz that produce world-class products
JimGerlach	PA	R	house	RepRichardNeal	gerlach.house.gov	Fri Mar 29 18:27:49 +0000 2013	-18000	Working with @RepRichardNeal on Small BREW Act to give locally-owned biz a chance to create jobs and grow http://t.co/lKUXRUrdXK
JimGerlach	PA	R	house	BizRoundtable,LAKings	www.theglobeandmail.com	Wed Mar 27 16:18:53 +0000 2013	-18000	RT @BizRoundtable: Darryl Sutter to bend Obama’s ear about Keystone XL pipeline http://t.co/GBRUIRd25J Coah of @LAKings #KeystoneXL Did  ...
JimGerlach	PA	R	house		www2.readingeagle.com	Wed Mar 27 15:57:56 +0000 2013	-18000	Berks Encore provides outstanding service to seniors needing help with tax returns http://t.co/5BnaFOEmp0
JimGerlach	PA	R	house		business-news.thestreet.com	Tue Mar 26 15:47:24 +0000 2013	-18000	Thanks to all the farmers in my District who work sunrise 2 sundown so families can put food on the table #AGDay http://t.co/KPYiGs6Ut9
JimGerlach	PA	R	house		gerlach.house.gov	Thu Mar 21 19:30:04 +0000 2013	-18000	Why I support balancing the budget and strengthening Medicare for all generations http://t.co/Gd7HTKngrP
JimGerlach	PA	R	house		online.wsj.com	Fri Mar 08 18:14:45 +0000 2013	-18000	The Fonz and the sequester have something in common apparently. Cue the shark http://t.co/n3bPbbzafD #CutThisNotThat
JimGerlach	PA	R	house		www.timesherald.com	Fri Mar 08 15:44:48 +0000 2013	-18000	Op-ed on why we need to be working on cutting wasteful spending, not raising taxes http://t.co/jQnDpATvgt
JimGerlach	PA	R	house		energycommerce.house.gov	Thu Mar 07 18:21:23 +0000 2013	-18000	Higher health insurance costs won't make you happier than Dikembe Mutombo blocking a shot http://t.co/SjsnBDh1zm   #brokenpromises
JimGerlach	PA	R	house	RepWOLFPress	www.foxnews.com	Wed Mar 06 17:51:53 +0000 2013	-18000	Working with @RepWOLFPress to get answers and demand accountability nearly 6 mos after Benghazi attack http://t.co/6NcNNFFfdC
JimGerlach	PA	R	house		www.youtube.com	Fri Mar 01 19:16:23 +0000 2013	-18000	Better ideas, not higher taxes, needed as we head into the sequester. Here's one way to save $40 billion a year http://t.co/J3GLm06GU0
JimGerlach	PA	R	house		www.politico.com	Fri Mar 01 02:20:34 +0000 2013	-18000	A closer look at the White House rhetoric about what happens at 12:01 AM http://t.co/97gxFmqGxg
JimGerlach	PA	R	house	ReadingEagle	www2.readingeagle.com	Tue Feb 26 14:51:46 +0000 2013	-18000	@ReadingEagle looks at White House's sequestration scare tactics http://t.co/AqzMWB7Pu5
JimGerlach	PA	R	house	GOPLeader	www.youtube.com	Mon Feb 25 17:38:53 +0000 2013	-18000	RT @GOPLeader: Let's go "line-by-line" instead of raising taxes. http://t.co/kcjm6W6s3Q
JimGerlach	PA	R	house		www.gop.gov	Mon Feb 25 17:36:22 +0000 2013	-18000	A few facts the President won't mention during his campaign against the sequester he created http://t.co/W9vXBBTrSO
JimGerlach	PA	R	house			Sat Feb 16 22:17:34 +0000 2013	-18000	Attended Lebanon County Bicentennial Celebration with Rep. Dent at the Leb Valley Expo Ctr http://t.co/tENZVSL0
JimGerlach	PA	R	house			Sat Feb 16 22:13:09 +0000 2013	-18000	Congratulations to Lebanon County as it turns 200 today http://t.co/2Xvj4U1f
JimGerlach	PA	R	house			Sat Feb 16 01:07:44 +0000 2013	-18000	Good to be back discussing issues of the day with Gary R'Nel on WPHT 1210 AM
JimGerlach	PA	R	house	WTFMPL,JimGerlach		Sat Feb 16 01:06:01 +0000 2013	-18000	RT @WTFMPL: We may not agree on much else, but I'm happy to receive an email from @JimGerlach about supporting independent, craft brewer ...
JimGerlach	PA	R	house	SenatorCardin,SenatorCollins,JimGerlach,RepBecerra	www.ahcancal.org	Fri Feb 15 19:35:07 +0000 2013	-18000	RT @SaveSeniors: Thank you @SenatorCardin ‏@SenatorCollins @JimGerlach @RepBecerra For Bipartisan Effort to Repeal Therapy Caps http://t ...
JimGerlach	PA	R	house	AGItweets		Fri Feb 15 19:31:29 +0000 2013	-18000	One of the most innovative companies in my District, @AGItweets, tracked #asteroid that buzzed earth a few mins ago.
JimGerlach	PA	R	house		waysandmeans.house.gov	Fri Feb 15 19:09:07 +0000 2013	-18000	Ways &amp; Means Subcommittee Assignments for this session http://t.co/YtLXqiMC
JimGerlach	PA	R	house		waysandmeans.house.gov	Fri Feb 15 18:48:56 +0000 2013	-18000	Serving on Health and Select Revenue Subcommittees. Looking forward to a heavy workload this session http://t.co/1G5orchc
JimGerlach	PA	R	house		waysandmeans.house.gov	Thu Feb 14 15:54:43 +0000 2013	-18000	Our working group will focus on practical tax reform to aid American manufacturers and their workers http://t.co/1G5orchc
JimGerlach	PA	R	house		gerlach.house.gov	Mon Feb 11 14:23:45 +0000 2013	-18000	Five months of stonewalling on Benghazi must end. Time for a House select committee to investigate http://t.co/RLQABZCG
JimGerlach	PA	R	house	VictoryBeer,JimGerlach,BrewersAssoc,BrewersofPA		Tue Feb 05 15:10:48 +0000 2013	-18000	RT @VictoryBeer: On our way to present Congressman @JimGerlach with Legislator Of The Year award from @BrewersAssoc. An honor for all! @ ...
JimGerlach	PA	R	house		www2.readingeagle.com	Thu Jan 31 21:06:49 +0000 2013	-18000	Working to make SS#'s more secure and prevent fraud http://t.co/E8JpuAWY
JimGerlach	PA	R	house	RepThompson	www.dailylocal.com	Fri Jan 18 16:30:09 +0000 2013	-18000	Here's an idea that won the support of 300 House members last year. Thanks 2 @RepThompson for his work on this issue http://t.co/a4N0ePkE
JimGerlach	PA	R	house		www2.readingeagle.com	Fri Jan 11 16:29:29 +0000 2013	-18000	Think our 4-million word tax code is enemy No. 1? Share your story with us http://t.co/E8JpuAWY
JimGerlach	PA	R	house		gerlach.house.gov	Wed Jan 02 04:27:56 +0000 2013	-18000	Choice between letting $4.6 trillion tax hike stand or repealing it and making lower rates permanent for 99% http://t.co/aPxtohpN
JimGerlach	PA	R	house	SenToomey		Sun Dec 30 23:09:11 +0000 2012	-18000	RT @SenToomey: Still hope to avert worst of #FiscalCliff to protect as many families as we can from tax hikes. Sadly, Democrats want mor ...
JimGerlach	PA	R	house		www.youtube.com	Thu Dec 20 21:49:42 +0000 2012	-18000	We can save billions in Medicare without restricting seniors' access to care. Here's how http://t.co/HB9VAUl2 #smartcard
JimGerlach	PA	R	house		www.c-span.org	Wed Dec 19 19:57:52 +0000 2012	-18000	Will be speaking on House floor shortly about a plan to curb $48B per year in improper Medicare payments http://t.co/ttRheg1R
JimGerlach	PA	R	house	RepTomMarino,RepMeehan	gerlach.house.gov	Thu Dec 13 21:02:21 +0000 2012	-18000	Thanks to @RepTomMarino and @RepMeehan for their work to put dog fighting rings out of business for good http://t.co/AzmuSCzJ
JimGerlach	PA	R	house	mainlinehealth	mainlinemedianews.com	Tue Dec 11 15:19:20 +0000 2012	-18000	Paoli Hospital NICU staff and @mainlinehealth committed to providing exceptional care for newborns http://t.co/bINERmvz
JimGerlach	PA	R	house		gerlach.house.gov	Thu Dec 06 15:19:21 +0000 2012	-18000	So far, 47% say it would be better to go over fiscal cliff than fail to pass true spending reforms. Have your say here http://t.co/s4EtQKuQ
JimGerlach	PA	R	house		www.speaker.gov	Wed Dec 05 18:00:59 +0000 2012	-18000	Guess who backed raising revenues without raising rates a few months ago  http://t.co/wxOhKl8v
JimGerlach	PA	R	house	WaysandMeansGOP,WhiteHouse		Mon Dec 03 18:40:37 +0000 2012	-18000	RT @WaysandMeansGOP: House GOP passed legislation to stop the #My2k tax hike on all Americans 4 months ago, where has the @whitehouse been?
JimGerlach	PA	R	house	TalkRadio1210		Sat Dec 01 01:01:24 +0000 2012	-18000	Time 4 president to stop toying around &amp; work with us to protect jobs. Will discuss #FiscalCliff with Gary R'Nel on @TalkRadio1210 soon.
JimGerlach	PA	R	house		clips.shadowtv.net	Fri Nov 30 16:53:37 +0000 2012	-18000	Time to stop campaigning and start working on honest solutions to protect jobs, tackle spending and avoid #fiscalcliff http://t.co/6ifr7tOm
JimGerlach	PA	R	house	SquawkStreet		Fri Nov 30 15:19:05 +0000 2012	-18000	Getting ready to discuss need to protect jobs and avoid #fiscalcliff with @SquawkStreet at 10:30 AM
JimGerlach	PA	R	house		www.youtube.com	Fri Nov 30 15:13:09 +0000 2012	-18000	President's plan to raise tax rates instead of cutting spending would hurt Collegeville small biz owner http://t.co/JzFtk79o
JimGerlach	PA	R	house		www.dailylocal.com	Tue Nov 20 15:01:17 +0000 2012	-18000	German Ambassador Ammon visits with students at Downingtown STEM http://t.co/NERj6Anv
JimGerlach	PA	R	house			Sun Nov 11 16:49:02 +0000 2012	-18000	We will always remember the extraordinary service of our 22 million veterans and the sacrifices of their families #VeteransDay
JimGerlach	PA	R	house		twitpic.com	Wed Nov 07 18:57:32 +0000 2012	-18000	Coatesville VA hosts Vietnam Traveling Wall thru Mon. Appreciate chance to thank all our vets for their service. http://t.co/pyz0eY0H
JimGerlach	PA	R	house		www.cpsc.gov	Thu Nov 01 00:00:03 +0000 2012	-18000	If you fired up a generator after #Sandy, please stay safe  http://t.co/ePm9iGlb
JimGerlach	PA	R	house	MercuryX	twitter.yfrog.com	Tue Oct 30 14:01:14 +0000 2012	-18000	RT @MercuryX: http://t.co/zjOZZAV0 N. charlotte St. Shut down at Oak for downed wires. @ mercuryx
JimGerlach	PA	R	house	LowerPottsgrove		Tue Oct 30 14:00:56 +0000 2012	-18000	RT @LowerPottsgrove: If you are driving be prepared for detours due to repair &amp; cleanup crews and fallen trees &amp; wires.  Watch f ...
JimGerlach	PA	R	house		www.511pa.com	Tue Oct 30 13:57:37 +0000 2012	-18000	Road closure and other travel info http://t.co/3TvWRVmH
JimGerlach	PA	R	house	wcdailylocal	www.dailylocal.com	Mon Oct 29 22:57:36 +0000 2012	-18000	RT @wcdailylocal: All major major Philly-area roads closing at 7 p.m. http://t.co/DJUcIKdF
JimGerlach	PA	R	house		google.org	Mon Oct 29 18:59:50 +0000 2012	-18000	Google maps #Sandy predicted path and shelter locations in PA and NJ http://t.co/fnonPuTd
JimGerlach	PA	R	house	MCpublicsafety,RedCrossPhilly	www.facebook.com	Mon Oct 29 16:49:26 +0000 2012	-18000	RT @MCpublicsafety: @RedCrossPhilly needs volunteers at #Sandy shelters. Message us on Facebook if you can help: http://t.co/2GXkk1mP
JimGerlach	PA	R	house	PottstownNews,MercuryX		Mon Oct 29 16:47:48 +0000 2012	-18000	RT @PottstownNews: #Pottstown School District has just announced it will be closed Tuesday as well. @MercuryX
JimGerlach	PA	R	house		www.wfmz.com	Mon Oct 29 16:15:28 +0000 2012	-18000	A list of Red Cross shelters in the region http://t.co/dMavX8gF #sandy
JimGerlach	PA	R	house		twitter.yfrog.com	Mon Oct 22 22:26:33 +0000 2012	-18000	Grand opening of Schuylkill River interpretive center in Pottstown. Great community project. http://t.co/wnC8UxP0
JimGerlach	PA	R	house		twitpic.com	Wed Oct 17 23:51:13 +0000 2012	-18000	Fern Hill Elem students learn about democracy and importance of voting at Kids Voting-Chester Co kickoff  http://t.co/2lLuizvP
JimGerlach	PA	R	house		twitpic.com	Mon Oct 15 21:28:22 +0000 2012	-18000	Great spending time with Berks County 4-H on Sat as they marked the 100th Annivesary of PA's 4-H Program   http://t.co/EMWUutun
JimGerlach	PA	R	house	CRENpolitics		Sun Oct 14 23:22:34 +0000 2012	-18000	@CRENpolitics It has been corrected. Thanks for following us on Twitter.
